,geometry,centroide,CODIGO_CIRCUITO,NOMBRE_REGION,VOTOS_TOTALES_PRES,VOTOS_FIT_PRES,PORCENTAJE_FIT_PRES,ESPERANZA_EDAD_AGRUPADA
756610,"POLYGON ((-6510772.850226956 -4112497.92989751, -6510652.175447927 -4112613.768382108, -6510532.720767668 -4112729.0154817933, -6510545.859149214 -4112743.2354289438, -6510643.280257507 -4112843.4670322947, -6510762.735094312 -4112728.217593271, -6510844.619540182 -4112812.362452983, -6510858.9627923565 -4112827.209939123, -6510919.902825722 -4112769.602409007, -6510956.852410717 -4112733.580543495, -6510980.860422084 -4112710.7758211093, -6511039.3541205535 -4112654.350645413, -6511100.926281062 -4112594.9235964487, -6511017.212144807 -4112511.364307522, -6511002.271439199 -4112495.898823659, -6510907.856222682 -4112397.5475381273, -6510891.711490674 -4112381.4543158305, -6510876.93208028 -4112395.8625437235, -6510772.850226956 -4112497.92989751))",POINT (-6510828.1486589415 -4112630.7812917233),1010000110.0,COMUNA 10,8071,337,4.18,2.6514084507042255
292790,"POLYGON ((-6513812.305757495 -4107178.02912704, -6513739.914707262 -4107275.062959198, -6513728.160074697 -4107290.7321017073, -6513668.128849855 -4107372.1060853857, -6513577.799493683 -4107492.639941375, -6513566.035465429 -4107508.918425414, -6513505.386484786 -4107590.893271755, -6513653.573947606 -4107702.773535421, -6513727.199367764 -4107604.5362063046, -6513875.407143376 -4107715.195261189, -6513950.4218386505 -4107770.5379298874, -6514023.608937593 -4107826.462762321, -6514048.964692746 -4107793.321535126, -6514084.7996427175 -4107748.756968895, -6514094.672496519 -4107737.324643989, -6514103.332391544 -4107725.8744172, -6514124.968686389 -4107698.1627261485, -6514130.524905358 -4107691.541663421, -6513910.7810040675 -4107122.2067122664, -6513871.291261154 -4107126.4978331644, -6513863.3897403525 -4107127.5997235104, -6513859.742197749 -4107128.1551485024, -6513856.710014649 -4107128.110329199, -6513849.307845238 -4107136.531661325, -6513825.897318671 -4107161.16852349, -6513812.305757495 -4107178.02912704))",POINT (-6513849.8081559995 -4107495.599602375),1011000123.0,COMUNA 11,11582,442,3.82,2.6404787046814504
673869,"POLYGON ((-6510253.383824201 -4110999.048185581, -6510240.370633095 -4111017.1377954306, -6510211.17398501 -4111062.412317412, -6510267.062061952 -4111098.6108766203, -6510295.318683378 -4111116.105270887, -6510322.959626862 -4111134.1998703065, -6510355.417324609 -4111154.8053996675, -6510426.353955658 -4111199.1549828015, -6510495.462090291 -4111244.08625559, -6510636.115761578 -4111333.3752762573, -6510660.955635557 -4111295.3475628174, -6510682.073492078 -4111262.74981956, -6510703.173017474 -4111231.3709632154, -6510724.924583573 -4111196.954208862, -6510583.013007717 -4111110.6961649316, -6510545.738314404 -4111087.5804986134, -6510512.067161112 -4111066.9573287014, -6510478.993656481 -4111046.9526637765, -6510441.719393975 -4111023.8367934157, -6510409.252781109 -4111003.8411646625, -6510380.9962496655 -4110986.3472344647, -6510352.730685375 -4110969.4626662624, -6510340.109958822 -4110961.3479780983, -6510295.620557544 -4110933.856026668, -6510253.383824201 -4110999.048185581))",POINT (-6510468.875816268 -4111133.152304142),1011000114.0,COMUNA 11,13509,560,4.15,2.6108083560399638
562131,"POLYGON ((-6514687.274463706 -4110570.240683546, -6514599.36250054 -4110648.7944960827, -6514510.227156873 -4110727.939647787, -6514416.157362687 -4110812.497708668, -6514320.8817891935 -4110896.428256169, -6514229.895877708 -4110977.3741692454, -6514202.694933849 -4110970.267692465, -6514243.501140795 -4111001.347253689, -6514351.566340485 -4111080.3542160653, -6514440.19688768 -4110994.4954872886, -6514530.066057887 -4110906.8263020143, -6514619.942722928 -4110818.547619525, -6514703.653909232 -4110736.8830109076, -6514787.970512598 -4110655.2272457047, -6514687.274463706 -4110570.240683546))",POINT (-6514504.173041107 -4110829.7357606543),1011000121.0,COMUNA 11,12467,460,3.69,2.646809356570141
558828,"POLYGON ((-6507794.579636851 -4110450.8318654485, -6507908.427244409 -4110545.223073393, -6507976.747828736 -4110601.1263931105, -6508016.900499385 -4110634.045941627, -6508039.086193561 -4110651.4522808706, -6508155.934022911 -4110748.3267496503, -6508169.729142825 -4110758.899805377, -6508176.309545223 -4110765.09577117, -6508190.10470506 -4110775.6688185968, -6508210.406430589 -4110797.31293309, -6508227.675129747 -4110818.910662228, -6508314.73454726 -4110679.440975121, -6508229.251189937 -4110634.8577218726, -6508216.61396188 -4110627.9596949923, -6508098.008279066 -4110567.021495273, -6508077.540788529 -4110556.346395137, -6507951.712915134 -4110491.6394086448, -6507934.250961726 -4110482.8387029283, -6507808.434026953 -4110417.521206157, -6507794.579636851 -4110450.8318654485))",POINT (-6508087.464622892 -4110622.712484753),1011000116.0,COMUNA 11,13646,615,4.51,2.5443536179231003
522433,"POLYGON ((-6510538.0075069 -4110590.083499663, -6510524.995254624 -4110608.172820438, -6510453.766886508 -4110705.2313229423, -6510345.364393636 -4110853.5390839344, -6510372.544091491 -4110861.873588452, -6510415.432360793 -4110874.7119944934, -6510448.660232448 -4110884.3567293487, -6510481.879049041 -4110894.6107754614, -6510519.326122218 -4110906.1476169243, -6510592.53909587 -4110798.1453365968, -6510604.347329403 -4110779.42794562, -6510671.971618098 -4110679.8753948715, -6510538.0075069 -4110590.083499663))",POINT (-6510515.470904052 -4110757.7834369913),1011000117.0,COMUNA 11,14829,640,4.32,2.6496062992125986
443354,"POLYGON ((-6510200.609772367 -4109418.4247084926, -6510050.799208639 -4109496.6080916743, -6509999.428331566 -4109523.8661109423, -6509935.228104995 -4109557.0243928833, -6509833.716436368 -4109610.339161277, -6509802.0380985765 -4109619.0012729643, -6509711.276199143 -4109643.2234718665, -6509658.901337118 -4109656.4471993065, -6509620.532247941 -4109666.226308322, -6509562.661473191 -4109681.804134276, -6509568.653815915 -4109686.7708286294, -6509599.892854687 -4109707.357348751, -6509630.111191779 -4109715.1293848455, -6509744.035637972 -4109724.170356135, -6509866.433945851 -4109734.5574709144, -6509865.580460264 -4109751.0003802483, -6509874.60581667 -4109756.012880494, -6509954.937863424 -4109739.554420751, -6510010.080662052 -4109744.045875007, -6510059.166968439 -4109747.8359600822, -6510144.601761314 -4109755.2228897125, -6510169.97722436 -4109762.3108004197, -6510191.261904769 -4109758.9757137736, -6510387.598855218 -4109774.7409669748, -6510451.215825907 -4109780.577168429, -6510476.221908179 -4109771.812401754, -6510478.4334394345 -4109745.63827302, -6510484.0292353565 -4109736.5805790317, -6510362.843258107 -4109726.2185275084, -6510344.691830045 -4109722.897030284, -6510312.580250877 -4109719.9741105465, -6510291.377771942 -4109717.8253892064, -6510336.304652919 -4109675.231425193, -6510449.3849302 -4109619.0390211996, -6510392.732107601 -4109512.7461237996, -6510281.426713843 -4109572.011590323, -6510232.46017207 -4109479.242617432, -6510200.609772367 -4109418.4247084926))",POINT (-6510089.735884727 -4109637.2081842986),1011000118.0,COMUNA 11,11656,446,3.83,2.6657940663176265
546564,"POLYGON ((-6512807.371547557 -4109924.379646359, -6512837.974900057 -4109947.3861450725, -6512876.980764607 -4109976.612519434, -6512855.934538339 -4110004.945492261, -6512788.459185438 -4110095.9750026837, -6512704.860456119 -4110210.5352974515, -6512605.806921866 -4110344.3701003487, -6512591.566993762 -4110363.6622248804, -6512611.9846824845 -4110377.985266416, -6512672.613462287 -4110422.164009422, -6512685.235358314 -4110430.275712467, -6512717.650636631 -4110453.9200877654, -6512737.462039173 -4110468.2339897784, -6512834.034837487 -4110338.016696101, -6512848.265341142 -4110319.3336672774, -6512859.426834586 -4110303.0430180132, -6512933.076687253 -4110204.789227481, -6513004.271937098 -4110108.3277826267, -6513021.6066368325 -4110084.8150730636, -6513090.917791312 -4109992.592504038, -6513122.490674636 -4109949.7877305225, -6513049.77210628 -4109943.831359138, -6512909.785527075 -4109932.6077695116, -6512807.371547557 -4109924.379646359))",POINT (-6512843.789804737 -4110173.805377402),1011000120.0,COMUNA 11,15266,579,3.79,2.530414220482714
539060,"POLYGON ((-6511692.142382275 -4110338.640793503, -6511606.665802199 -4110456.21453548, -6511515.610122307 -4110581.628902882, -6511533.020854492 -4110594.080501391, -6511605.081598343 -4110644.532541514, -6511621.288339831 -4110656.3564975527, -6511639.912549456 -4110668.826206494, -6511717.379593543 -4110723.0160838226, -6511741.997904186 -4110740.451749282, -6511772.021662054 -4110761.6255419985, -6511830.883386591 -4110802.126652628, -6511849.480952604 -4110816.4243848454, -6511925.504942886 -4110681.6368347863, -6511905.694249515 -4110667.321245411, -6511845.0582757965 -4110623.7468316727, -6511824.641169758 -4110609.4220961486, -6511838.303207422 -4110588.293339955, -6511887.419017713 -4110508.571876405, -6511901.107923285 -4110485.615077589, -6511873.483959279 -4110466.30662213, -6511815.837007483 -4110425.825147263, -6511797.231072082 -4110412.137249058, -6511778.009531588 -4110399.0496298233, -6511711.363717713 -4110351.72848457, -6511692.142382275 -4110338.640793503))",POINT (-6511736.120391478 -4110572.6605455917),1011000119.0,COMUNA 11,14519,539,3.71,2.6787046908315566
417657,"POLYGON ((-6512510.6961593805 -4108938.1186605343, -6512653.503739745 -4109045.069838684, -6512802.905158221 -4109157.603386733, -6512951.114440827 -4109268.899468475, -6513017.334372448 -4109180.2946237456, -6513027.245468771 -4109166.42462083, -6513095.310715471 -4109076.0191871556, -6513131.207372373 -4109027.7970606615, -6512997.494813284 -4109003.2611791505, -6512927.931809813 -4108989.4288195716, -6512757.24869237 -4108962.512056423, -6512721.580137549 -4108954.058413871, -6512544.2983006025 -4108922.1647833064, -6512510.6961593805 -4108938.1186605343))",POINT (-6512854.917459111 -4109069.9161506146),1011000122.0,COMUNA 11,10589,282,2.66,2.7497163120567376
648198,"POLYGON ((-6508693.17620856 -4111052.1597569603, -6508705.795790274 -4111060.276335481, -6508762.285421663 -4111096.491512946, -6508821.174362956 -4111134.5717463945, -6508734.751667448 -4111272.232051269, -6508795.44294241 -4111311.559627694, -6508854.9397524465 -4111349.6496916665, -6508942.565722432 -4111212.615387091, -6509029.564507259 -4111076.791553847, -6508967.669540859 -4111036.838193337, -6508956.253857331 -4111029.3498045993, -6508906.363251377 -4110998.112689658, -6508789.7537888 -4110925.0193745503, -6508778.347546916 -4110916.9214880783, -6508693.17620856 -4111052.1597569603))",POINT (-6508853.772468633 -4111123.093341883),1011000115.0,COMUNA 11,9425,440,4.67,2.498245614035088
159643,"POLYGON ((-6509835.045415924 -4104993.964052558, -6509742.160979715 -4105121.713432647, -6509648.052623683 -4105250.0541281006, -6509639.987475986 -4105262.116617394, -6509633.144110192 -4105273.5883922856, -6509617.7115317155 -4105291.631608741, -6509627.348742423 -4105296.042318811, -6509724.933935721 -4105340.1674369005, -6509735.774752056 -4105345.205543165, -6509802.6479933495 -4105374.8524482683, -6509838.028770097 -4105401.585439954, -6509842.327919727 -4105397.9950537523, -6509847.812328136 -4105396.250333862, -6509853.875663948 -4105396.342101211, -6509862.318662562 -4105399.516092667, -6509871.937798575 -4105405.1448495723, -6509897.818384892 -4105418.3305834467, -6509957.379952605 -4105450.3031167868, -6509967.008309967 -4105455.322712051, -6509979.390640584 -4105438.4511086233, -6509969.762291532 -4105433.431531737, -6509961.934699832 -4105429.657674483, -6509889.097813208 -4105393.2196604125, -6509881.8674777225 -4105390.064040978, -6509879.469544721 -4105388.2000282467, -6509866.258092203 -4105379.47071373, -6509945.512051488 -4105271.006794523, -6510047.483666511 -4105346.2665724885, -6510140.375774736 -4105217.9029916334, -6510038.9927180875 -4105143.8722745283, -6509937.022947784 -4105068.613816564, -6509835.045415924 -4104993.964052558))",POINT (-6509873.709401786 -4105217.5376448627),1012000129.0,COMUNA 12,20511,831,4.05,2.600146466495789
124566,"POLYGON ((-6509246.319124285 -4104219.274211238, -6509150.945541829 -4104351.2364861276, -6509028.954456198 -4104277.4985263725, -6508953.998200354 -4104382.356706316, -6508868.504095975 -4104502.284782307, -6508959.750245716 -4104563.983562053, -6508985.554365377 -4104582.0428052256, -6509094.797902025 -4104656.807906925, -6509198.038191649 -4104526.1805193597, -6509275.932993805 -4104427.4558759932, -6509359.823264464 -4104292.8806447866, -6509333.403732699 -4104275.4225665447, -6509246.319124285 -4104219.274211238))",POINT (-6509110.57281102 -4104434.196402255),1012000130.0,COMUNA 12,13885,553,3.98,2.5732639558039443
187137,"POLYGON ((-6512651.085728991 -4106454.5969527815, -6512578.07436879 -4106552.2170769395, -6512689.652321101 -4106636.1351426444, -6512703.446957896 -4106646.6987607125, -6512613.7200019285 -4106767.2260349803, -6512540.697225444 -4106865.457710883, -6512648.068896567 -4106946.8785664104, -6512666.670324678 -4106960.5607353523, -6512696.99613677 -4106919.577868865, -6512823.586604773 -4107014.0794660854, -6512866.282884692 -4106956.828031108, -6512956.017747843 -4106835.6874969443, -6512843.231954153 -4106751.143274175, -6512830.640905415 -4106741.206944631, -6512892.529655535 -4106657.4323764006, -6512903.0449975375 -4106643.57450678, -6512792.062744403 -4106560.276657612, -6512776.45789581 -4106549.076993239, -6512651.085728991 -4106454.5969527815))",POINT (-6512745.986285094 -4106758.1472522854),1012000124.0,COMUNA 12,13349,544,4.08,2.711797568189287
106247,"POLYGON ((-6512794.602494143 -4104577.190849242, -6512795.626631365 -4104589.999316201, -6512794.08198857 -4104612.5168517595, -6512787.561291642 -4104643.4893058655, -6512775.565885957 -4104675.5988388807, -6512755.118061362 -4104705.1459039147, -6512740.930685476 -4104721.38351962, -6512715.820792234 -4104738.0678635105, -6512677.753871328 -4104769.789660857, -6512655.051046306 -4104787.7281787116, -6512637.903744522 -4104799.0480192993, -6512621.362717892 -4104810.37686894, -6512616.458339122 -4104813.9591476806, -6512609.744013699 -4104816.9052676014, -6512603.635994417 -4104819.860410301, -6512597.536957429 -4104822.2064696494, -6512582.3252992295 -4104825.635281733, -6512573.8279754855 -4104826.1179769724, -6512554.42606266 -4104825.829071469, -6512538.100643415 -4104822.539878224, -6512526.625708937 -4104819.3229059502, -6512514.080976361 -4104888.586689203, -6512502.106430126 -4104960.2962576183, -6512490.631368248 -4104957.0792054324, -6512480.966270524 -4104954.498329522, -6512469.49122119 -4104951.281257661, -6512459.246797235 -4104946.8640697463, -6512448.405059544 -4104941.828752879, -6512442.386872933 -4104938.692969775, -6512433.961417422 -4104934.3028696156, -6512425.562953461 -4104928.0855071847, -6512389.6049619075 -4104981.1610349403, -6512349.918712503 -4105040.2733571823, -6512399.232170224 -4105068.4237292823, -6512412.454314952 -4105076.5407702457, -6512474.9813337885 -4105113.4170577126, -6512492.4208902335 -4105123.424565132, -6512561.546138479 -4105165.2726878775, -6512630.689876915 -4105205.9023507177, -6512646.908073757 -4105216.500757803, -6512662.528952828 -4105226.481025799, -6512708.821346899 -4105253.97631872, -6512754.507635675 -4105281.46247441, -6512770.137679944 -4105290.8335487065, -6512887.368338726 -4105360.8116263836, -6513004.6004758505 -4105430.788950883, -6513148.2894435655 -4105516.3894478073, -6513172.319473526 -4105531.977346524, -6513196.819012152 -4105598.1403579693, -6513210.266225732 -4105591.0287787216, -6513216.383474018 -4105587.4639896755, -6513233.585163385 -4105572.487763457, -6513250.243120706 -4105553.238685765, -6513260.12375888 -4105541.200146923, -6513268.773775368 -4105530.3618680728, -6513281.766669173 -4105512.8862169716, -6513286.127457964 -4105505.0306058233, -6513289.855043725 -4105498.9933631252, -6513286.324356618 -4105491.629998392, -6513281.643631229 -4105479.9848319096, -6513275.607015986 -4105478.0675674793, -6512925.090900923 -4104569.992333396, -6512876.524364537 -4104573.5350555866, -6512863.167890045 -4104574.5549473558, -6512812.185107804 -4104577.452276042, -6512794.602494143 -4104577.190849242))",POINT (-6512860.765374746 -4105064.853152319),1012000131.0,COMUNA 12,4523,191,4.22,2.658061021845098
198863,"POLYGON ((-6510861.303172674 -4106001.307537758, -6510960.998263114 -4106067.3905724525, -6510890.255456631 -4106174.778823604, -6511013.980639685 -4106256.4561430938, -6511084.107382476 -4106149.6663540434, -6511151.128390455 -4106047.704684506, -6511028.01077518 -4105966.039534877, -6510951.737400099 -4105915.541705447, -6510861.303172674 -4106001.307537758))",POINT (-6511002.235637052 -4106079.97851053),1012000127.0,COMUNA 12,19338,672,3.48,2.6544346473029043
158466,"POLYGON ((-6511729.053855611 -4105971.0715535283, -6511662.047476035 -4106072.4270351743, -6511651.486002874 -4106089.3287413167, -6511584.478205796 -4106190.6847662744, -6511517.469189134 -4106292.0412535886, -6511449.843510443 -4106393.998272458, -6511467.872342174 -4106405.235953972, -6511571.176842838 -4106473.8073334736, -6511638.186517728 -4106372.448925629, -6511705.194972965 -4106271.090980193, -6511772.202208603 -4106169.733497178, -6511783.369962643 -4106152.8406283013, -6511852.22198289 -4106049.683461369, -6511729.053855611 -4105971.0715535283))",POINT (-6511650.81691707 -4106221.863348594),1012000126.0,COMUNA 12,14680,652,4.44,2.646559048428207
57985,"POLYGON ((-6510130.008120666 -4102831.6292309607, -6510142.022699627 -4102839.119947367, -6510161.826744318 -4102852.8193455264, -6510187.57438796 -4102874.5268636607, -6510211.503530235 -4102896.206914526, -6510224.612223475 -4102911.6325315274, -6510234.726374551 -4102924.5765134264, -6510251.308418579 -4102951.0185782397, -6510264.841301938 -4102978.632894201, -6510272.248442442 -4103010.418630973, -6510275.106459166 -4103022.034958345, -6510275.015397704 -4103028.1247463836, -6510275.31199588 -4103048.839197861, -6510267.221830853 -4103062.7268230566, -6510251.674973574 -4103088.684307419, -6510228.238177791 -4103115.1318562794, -6510216.61994363 -4103121.6568100853, -6510210.503160389 -4103125.2191999364, -6510193.3652141625 -4103135.924660396, -6510217.992215832 -4103151.5245096884, -6510321.305133632 -4103217.0417126054, -6510387.156818186 -4103111.4383332017, -6510451.124955422 -4103010.070939429, -6510516.358887546 -4102905.068475248, -6510491.116684838 -4102890.0694603776, -6510431.006079876 -4102855.0533449245, -6510410.586393485 -4102841.9542393093, -6510308.497786303 -4102775.8494352456, -6510258.060129565 -4102742.8059900575, -6510205.813310362 -4102709.1260089474, -6510141.211271795 -4102812.3070544167, -6510130.008120666 -4102831.6292309607))",POINT (-6510319.304417124 -4102948.131106101),1012000132.0,COMUNA 12,15977,673,4.21,2.631176770249618
256126,"POLYGON ((-6510942.979076086 -4107601.998288319, -6510962.167696954 -4107616.9116239026, -6511028.142587015 -4107667.2622817806, -6511109.107220885 -4107729.4160696645, -6511171.480925334 -4107777.274792816, -6511234.461631051 -4107825.1424937774, -6511296.836405711 -4107873.0009535598, -6511359.809127203 -4107921.4776277957, -6511374.663430124 -4107901.591038287, -6511430.386971085 -4107825.6456601704, -6511443.385399596 -4107808.1687964033, -6511502.801097057 -4107728.622828269, -6511376.8298464995 -4107633.5003144327, -6511304.406236648 -4107731.1307377727, -6511240.8192741405 -4107683.254726163, -6511177.821175429 -4107636.606136813, -6511096.84772408 -4107575.0625863248, -6511021.857972281 -4107519.0929841218, -6510942.979076086 -4107601.998288319))",POINT (-6511241.504519756 -4107721.112929789),1012000125.0,COMUNA 12,17581,727,4.14,2.720145852324521
8533,"POLYGON ((-6510046.533148584 -4101643.8923147237, -6509934.658992633 -4101584.3428649227, -6509924.368030778 -4101623.7748912745, -6509918.630071841 -4101642.5684314705, -6509908.366362579 -4101680.1739227003, -6509902.692205765 -4101694.7051974055, -6509886.945786175 -4101734.0550808366, -6509774.861660844 -4101688.5083962693, -6509663.375465344 -4101643.578881117, -6509619.2739774035 -4101754.3662362136, -6509595.987767985 -4101811.2641596245, -6509573.316600962 -4101867.562578713, -6509686.0168846585 -4101912.512287033, -6509715.553647576 -4101923.922443116, -6509796.91790756 -4101956.2157126344, -6509909.013874557 -4102001.154410771, -6509953.747104699 -4101888.5458654976, -6509997.827683506 -4101778.9736230737, -6510025.65561897 -4101702.04509889, -6510031.990453827 -4101683.8694651574, -6510046.533148584 -4101643.8923147237))",POINT (-6509816.857616403 -4101798.9034438506),1012000133.0,COMUNA 12,16392,651,3.97,2.5544531698908255
103898,"POLYGON ((-6506545.971775589 -4103546.2458169423, -6506459.200271895 -4103669.172369667, -6506367.493079899 -4103797.5057131522, -6506501.819398857 -4103895.825899822, -6506593.535240894 -4103766.881315109, -6506613.344289032 -4103740.3841007296, -6506681.527865287 -4103643.3623285545, -6506545.971775589 -4103546.2458169423))",POINT (-6506524.487405889 -4103720.795272949),1013000140.0,COMUNA 13,6549,239,3.65,2.554704129416773
42642,"POLYGON ((-6508572.6308950065 -4101888.9010099787, -6508513.584876331 -4101984.841012132, -6508500.533816633 -4102005.95912909, -6508486.224408578 -4102030.10338937, -6508448.94443681 -4102089.8321403116, -6508465.769488488 -4102099.8337596348, -6508554.68007351 -4102154.1780281607, -6508658.6076465035 -4102217.886687933, -6508674.817730151 -4102228.487816339, -6508762.527225595 -4102282.2037117467, -6508826.568989889 -4102176.590787959, -6508883.785818835 -4102081.228729978, -6508779.867325896 -4102016.91400353, -6508676.546991798 -4101953.216862325, -6508572.6308950065 -4101888.9010099787))",POINT (-6508667.005595886 -4102085.521753539),1013000136.0,COMUNA 13,11514,487,4.23,2.603206674053314
34638,"POLYGON ((-6507958.203957793 -4101906.3191766352, -6508084.33180707 -4101984.988601548, -6508175.039586996 -4102040.5808830033, -6508189.448927841 -4102049.936906594, -6508226.10157245 -4102071.8138709394, -6508209.977123257 -4102015.533939122, -6508205.385963086 -4101998.410145664, -6508170.224561173 -4101918.0865985467, -6508151.482458651 -4101874.557466085, -6508102.60196112 -4101779.407852244, -6508096.109663878 -4101767.7367439154, -6508091.408119151 -4101757.920149242, -6508026.675624105 -4101828.7984324144, -6507958.203957793 -4101906.3191766352))",POINT (-6508096.898265062 -4101913.0243508583),1013000135.0,COMUNA 13,9470,277,2.93,2.5067466266866565
111786,"POLYGON ((-6507796.68289356 -4103681.2059064796, -6507706.827671231 -4103808.3606781657, -6507823.834585603 -4103889.9525558385, -6507873.322836712 -4103825.53023191, -6507921.561096963 -4103763.5255295727, -6507796.68289356 -4103681.2059064796))",POINT (-6507812.781376627 -4103785.402281081),1013000139.0,COMUNA 13,14138,451,3.19,2.580281690140845
140133,"POLYGON ((-6508251.32969131 -4103930.603160714, -6508178.830697815 -4104033.0537254116, -6508107.552122504 -4104134.914202384, -6508184.351312889 -4104189.0862130714, -6508207.746676146 -4104205.891458915, -6508280.862049939 -4104102.839407332, -6508355.216220081 -4103997.9791975613, -6508251.32969131 -4103930.603160714))",POINT (-6508230.683383725 -4104067.2480248753),1013000138.0,COMUNA 13,22404,740,3.3,2.6285198917727226
561,"POLYGON ((-6509091.9486346645 -4101262.1854721727, -6509095.557797754 -4101264.0673609828, -6509056.373626536 -4101329.855534977, -6508991.732903832 -4101435.4529393725, -6509095.050465219 -4101499.144182529, -6509199.581463143 -4101562.8532700115, -6509213.394130896 -4101571.5894900938, -6509335.954796221 -4101645.925130461, -6509370.77666615 -4101587.985479902, -6509398.747805956 -4101542.122841416, -6509453.422272615 -4101454.032866238, -6509482.586682101 -4101409.406692926, -6509492.035088678 -4101385.7977817645, -6509493.28390017 -4101383.380596898, -6509501.273150053 -4101376.1933437893, -6509506.837923432 -4101368.969348695, -6509513.6606370015 -4101358.7192850146, -6509152.216398364 -4101165.048875446, -6509149.213361006 -4101163.176226005, -6509134.272843336 -4101189.137038217, -6509124.924675295 -4101206.047553188, -6509091.9486346645 -4101262.1854721727))",POINT (-6509250.205644943 -4101401.7441996792),1013000134.0,COMUNA 13,6838,249,3.64,2.659683893627697
67800,"POLYGON ((-6508799.879321756 -4103222.6140405443, -6508734.710527677 -4103322.1279332424, -6508831.999624546 -4103384.5223475317, -6508907.0522296075 -4103433.786118657, -6508929.280632879 -4103447.5252900575, -6509027.159798229 -4103511.1459882073, -6509076.244349053 -4103432.704043124, -6509087.422385459 -4103415.2089692946, -6509138.370592446 -4103333.7500614733, -6509153.920315145 -4103307.7936587865, -6509059.082378928 -4103243.612322473, -6508963.6484997105 -4103178.8123756265, -6508919.220235894 -4103149.5078767044, -6508869.40978281 -4103115.248426879, -6508859.4625119185 -4103131.5433087377, -6508799.879321756 -4103222.6140405443))",POINT (-6508945.722888285 -4103313.9685399337),1013000137.0,COMUNA 13,11092,429,3.87,2.5708582834331337
150112,"POLYGON ((-6506764.565384665 -4104281.217386088, -6506673.490570216 -4104407.7422937932, -6506773.062484612 -4104479.333586237, -6506863.539836242 -4104352.188678402, -6506764.565384665 -4104281.217386088))",POINT (-6506768.620390354 -4104380.1996204997),1013000142.0,COMUNA 13,18669,329,1.76,2.7577491654744875
0,"POLYGON ((-6505887.274067813 -4104229.897032679, -6505798.605803881 -4104357.0605329634, -6505900.596566953 -4104428.6966516133, -6505904.98064741 -4104419.626734034, -6505931.657653157 -4104380.44271671, -6505947.261818182 -4104391.040440313, -6506003.049615568 -4104312.1009450722, -6505887.274067813 -4104229.897032679))",POINT (-6505899.598899347 -4104330.4224083005),1013000141.0,COMUNA 13,11241,303,2.7,2.4973262032085564
225816,"POLYGON ((-6506432.973812979 -4106017.881122098, -6506502.129537829 -4106175.533044454, -6506573.628812053 -4106338.7065276206, -6506674.602408453 -4106279.944576702, -6506601.907894467 -4106115.5355672496, -6506536.268130052 -4105965.8598458976, -6506432.973812979 -4106017.881122098))",POINT (-6506554.2065731045 -4106150.8556271913),1013000146.0,COMUNA 13,8866,374,4.22,2.4540251812285385
184042,"POLYGON ((-6507781.685054208 -4105388.5489195683, -6507699.845069416 -4105426.286287435, -6507613.200179669 -4105460.9032684187, -6507602.6889056545 -4105474.145449355, -6507492.229633423 -4105519.362822605, -6507493.266314693 -4105530.9544322933, -6507482.296710062 -4105534.4415739328, -6507490.637197184 -4105544.317543068, -6507513.279704639 -4105570.862713021, -6507602.638108357 -4105677.024989118, -6507702.148832812 -4105793.7006383543, -6507767.094124797 -4105870.2446861467, -6507835.60448044 -4105951.7176548415, -6507894.474660341 -4105869.149417747, -6507743.907828186 -4105759.6127624996, -6507843.347167384 -4105681.323327363, -6507732.843685692 -4105609.5661930344, -6507832.363250438 -4105445.9846884557, -6507843.499051764 -4105431.5333980517, -6507808.095373645 -4105406.6214752435, -6507784.679708034 -4105391.031758452, -6507781.685054208 -4105388.5489195683))",POINT (-6507702.319658591 -4105624.6078823474),1013000144.0,COMUNA 13,6206,199,3.21,2.850488354620586
185373,"POLYGON ((-6506616.434689201 -4105244.5251761237, -6506729.580615229 -4105420.51134443, -6506823.362170115 -4105355.5493960315, -6506711.390782474 -4105182.020185609, -6506642.766942679 -4105227.8728108937, -6506616.434689201 -4105244.5251761237))",POINT (-6506720.20492154 -4105300.877251793),1013000147.0,COMUNA 13,15980,446,2.79,2.651360544217687
194674,"POLYGON ((-6507059.732590161 -4105723.5185142946, -6507056.187391661 -4105717.371395109, -6506951.796442682 -4105762.0684204246, -6506949.96811284 -4105762.6495325393, -6506877.935909494 -4105793.22188265, -6506837.031687483 -4105810.869657122, -6506897.457006931 -4105905.0178745855, -6506914.035228526 -4105931.4716935363, -6506925.874206747 -4105950.5413387725, -6507000.537785722 -4106065.6247756514, -6507105.200658338 -4106003.261410734, -6507180.645939967 -4105947.7594353445, -6507197.184594432 -4105937.046857332, -6507117.2018839205 -4105812.7452640063, -6507222.477380454 -4105749.782298171, -6507179.262771036 -4105680.2718984326, -6507059.732590161 -4105723.5185142946))",POINT (-6507038.620656495 -4105864.135666658),1013000145.0,COMUNA 13,11891,508,4.27,2.6779661016949152
154306,"POLYGON ((-6507387.2085875515 -4104728.803251393, -6507376.054405241 -4104744.4713260485, -6507296.733842463 -4104855.956691811, -6507396.31375038 -4104927.5455100075, -6507486.797260381 -4104799.7813808275, -6507387.2085875515 -4104728.803251393))",POINT (-6507391.767941343 -4104828.069831688),1013000143.0,COMUNA 13,13904,426,3.06,2.638701923076923
